,str0,int1,float2,float3,str4,str5,str6
4708,qWOXNGNtUXulEXCst,245,0.030181434183533362,0.42098882350342515,HXvYLERq,UodLFQSLtwbgNL,gnEeYaEWFhgaXYhcSLpe
4709,ZiHYDLBWaAuMW,253,0.8761852305602275,0.828629290916125,NDjOErfYqS,OGArJQidat,qlQNICAPH
4710,eSAREXmtPhJ,587,0.08070872680161012,0.22200791304963707,tIzdX,OMYvW,AYmnjABZMB
4711,kaUNLwJhLjdIAzWlD,123,0.22175350669242688,0.06902362231028814,MWlQgat,UBnZzduAGU,zvCvbC
4712,fESSMAGYnAP,182,0.9324446858998315,0.7625460961790255,hyoCCxMOLovmAo,rhMaAJBaaywkwCUX,YJXBVDLYPgF
4713,VXralVoFRtT,91,0.09627751133590312,0.22554568114057694,RPNoceNYCdeeQoJpsjix,DDBkRQuLjFgLPT,vDzckmCcudPFSK
4714,PqRQlWsWmyEuyhflWeZ,950,0.00526610068788369,0.9433892746528377,UOJyb,jopwoBGYnhZxO,WMsdvSwMCvO
4715,apItAS,769,0.7353713044879915,0.7752705252865496,HfZKJbDjjhZBtrTTraM,RhaiRFR,NbHyYaFQVowzIQQ
4716,HFKKuoRsglzSh,908,0.9158032202060907,0.021087006588534463,eJZlQenZhOgB,vABfdoEcgosmMcCPR,fNPJmZeaXzIwCGG
4717,JFUuDJHxJLpCP,818,0.33666801136401425,0.2801073212886397,YVqVpHNaRdDpWe,HiPBryHBWTUnYhNx,bzoJZYJAGNfSFjNYKQb
4718,Lnnqymo,996,0.6858770455387121,0.4285488417992891,nEryCQwMDyvkjjZRTxZT,QiUMGGGzJYPg,FzmqKNHHYIAlSHdXoF
4719,nNkXQUrLugLWEIBcStJ,466,0.7150041410254495,0.9439865982214102,uyavg,bBYjH,WqYMrRhGCdUfOoomJchd
4720,YdajKhLcKEIIsoX,511,0.06876956868050976,0.23413411827038255,HNoKCnNTF,wPbMqZGoeoKGVyIYU,SvefxXPBEEcqd
4721,ArZhsQsrlFPEUDu,449,0.8745759490584489,0.2751373821409957,VWVlhAYfXYNPLcLf,IzjoQlqrHcHiZ,CrkaHW
4722,bVmfq,214,0.17837670067639488,0.21104491897447952,WgqpRBxkCXOmY,ulMqcZqyfrPBqBvKYdlg,YgjBTjJlj
4723,fLLSnZcjGgBRpEjbuCO,45,0.5079790066842528,0.631626715324878,ksMgf,ZnughYky,dSPukzHkPIPNqVhy
4724,UqyiOSeePL,356,0.7162068029917873,0.40485425454537327,hWSMfKkWjuEvEO,wGRmvZEoozG,mDDEQqZm
4725,UroBfwYdcABj,555,0.517838639994745,0.9589227176068754,HoSQgE,eXEeQFNZdOzgBiCU,XvBhPfBScUuuSXRaP
4726,SOABS,340,0.06892589788476033,0.9799846373801333,XZmFmzTnp,DFAgmwHex,gndmdQloOZKMSo
4727,ARqhWu,152,0.5471957506205224,0.31399911594251784,LabtlPhw,fJaTrt,rAnTebIbNXfRVxLhgM
4728,dESpE,934,0.2516120288188063,0.0797188596209526,duOJM,neFzPU,tcFigqPBlqGsRsQCuvnL
4729,WgMMHpE,657,0.8048763214349505,0.6700599181166247,sxzZBeNxiJgapmAXBEtX,KDtTBV,VPQcPjzXJnxX
4730,BSGhD,32,0.7624054411347225,0.22756995500046362,SteksfbSEhL,MGWGTgwbvMVn,hvQLkto
4731,EzdYT,632,0.7588533468418807,0.7743686439507393,onlJIgnvdKPMDn,YaKXmi,ROzZbzMrjHQYi
4732,GnzLHRQguyrJRdF,507,0.7051196960703678,0.5825958031801665,uZhzzsTJJsKxS,fuKVe,QWJYvftJKKifmWeLIS
4733,aVrLYRGQxiOdkhR,757,0.24834195672049786,0.5992134461046138,ZzsmlhF,GdHbVFGiLxHO,GfznDCVj
4734,sFvxCYddDaiYlA,860,0.4060176051101082,0.8198037900498922,QQHxm,ZIoekBHsjDKOIjwQK,rxtaHbfuxpy
4735,zaQLOJLgqinREdz,729,0.6597731337443726,0.5862242697274723,liHFpWLVCBlS,vyIrrHKgjShZpHcVRw,vVAKwCzvdolMzWp
4736,yfrIQbkwjqegKIiwjUml,680,0.22518026100005362,0.2157026298225332,MSGFoVeJoKfk,QMpYaHapUGjFImFaNGrD,NAWATeOjGd
4737,rJOTCWtsPUpAAUn,299,0.5461714745730685,0.04150955393262068,fgZZVmItQo,twydEjFKuZrtxWo,RsTIrUskPFIGrVDvxOr
4738,PSBcVRGilIrGHaR,404,0.5274287714332445,0.32795281849844193,NZJnHDZJrws,LEioTLR,fwskR
4739,wvHejzaRoTvLdG,31,0.3363786092004748,0.32142649775293664,BzULnDM,IvyKRfuaUI,YPoipzP
4740,CXoyyhNKPekNxsS,262,0.5429070301409662,0.6950149645064835,bfTIphOyAQpld,nRpgxpLkAAIlho,snfSYpARPd
4741,heUzZewmevNlzS,244,0.9302786181900414,0.8336086482693293,TDzcJza,xYZDDqdUOhPEc,JyTPAyIroLtEgGJY
4742,PrYFVqoWdRBGrrCLlvX,823,0.006868906392359042,0.4422529675970829,zokBLKhTPAs,WfdLXRiWMA,GqXIQdmPYTqg
4743,lOtJx,878,0.9087158849025966,0.8028997139055053,aVRygprqFaZAl,HocugzKPuOPfNjQJRdZ,YOJhHzGsbvduuIi
4744,Evuvd,994,0.3804325020454853,0.7104408373325757,XlAOWjSUPCpHBc,NaJBa,TDMLvDFmomxvpJYy
4745,FRvkxSxEdtrvXPtnvgC,623,0.9302161150645126,0.9247700886740966,ZrNXLvkuoidUrKwbYtd,fkIFsTzfTxjZ,rBymqny
4746,EcNUgzVHwUFJ,65,0.5635934081521244,0.8881974232271568,zNeuuNnF,EVQxy,UioJQCyDgzLWk
4747,nXJKJne,739,0.571037868519615,0.4557612258783039,IbeXDtAUCtDrZPFYN,BhcRZwZnvEGgXHqLG,EIaTpeBkRRJcyWLm
4748,KgpEnWsKtBiywvroReM,942,0.8588815726552538,0.4629662177769026,OkNINwpJhQdj,SHptXUmZroHDLGoGs,bnkjojLqzLVVvIpMd
4749,urfewdEqcGSxxAUJGoQ,974,0.7454918122460118,0.39553076677216403,wRZVIQysLOa,pHJkrtXCgovgj,KKzYauyfJeWZfwxfPnS
4750,evMsJokPWy,225,0.1124577185889436,0.14448465961515344,ScpIBZwGDkKTrz,fmdFePsoII,tlJLi
4751,YYUtmaArQzPymSzqqvqj,888,0.9402064176684862,0.4697114767197694,ZLAVIohLAYtgFADu,ClReie,hduesBZavvV
4752,ppeKCJxLpDtnnKoUtoSb,158,0.24331504002121684,0.6267745841168586,IKHNGQbmS,tmuzhUFUj,tiNACbMF
4753,bEviqxO,16,0.6461679480746271,0.7575475821921951,NtZEkOEcNiZhRcNMTFBi,YONzCLIGxnK,uKlIPUSZHRdrZBGxM
4754,xDxtupDoVZXQKu,489,0.5647220514068583,0.013815751164405365,OyYYekPhROmKZPkVlk,qgbDPNAlnTXLau,NWUUdkbOpOepLFHoMX
4755,bsmiH,983,0.31847529731436597,0.8140253308521882,tkftfoV,TtLOuPlSOuggfcBtl,YYXHvBjbPEafZE
4756,jbYdCAAV,327,0.6952153859509229,0.25676445268790704,kOtDIBGWwecCkDEMqrEt,rrgZwRNRGWipjN,ViWJkaAlxpdhsXccgPP
4757,WuwjDSsRVzRy,535,0.6013731173534325,0.8333575737752258,ltXIICvfowDDvsSN,BMMaYZrvMGeToid,laehIslzFGVsTlkmLw
4758,obqsTWmLIQhcpzZ,997,0.969084938224482,0.415871399999695,mpldiJXjq,QGdchzL,QtOUGyUjRcOjsYuXP
4759,uhGJfXxlWMsiPFmYPmrJ,585,0.8304859134248207,0.2801160003488383,UkvyigRCdbMDzbrA,HYZkBpqSaOWPH,IZALttRXvLoCWcWJNvon
4760,xafHZiekOaXgStxDb,78,0.7173967472947523,0.8746814105926406,UrdVdfyEBiJaI,BtyEfY,JRXCuZpTbvKRwX
4761,LowIkVopMrTjRVGHxf,518,0.47366014020944314,0.3229423090304525,LEWQNLJ,tBsIvsqo,nSSWWdVEMrZAtzF
4762,yrLqdunJNJTQyAQ,737,0.3009642145582516,0.30489500095689914,GTDcuEeGIMdy,dUCPOeneEatzb,GbBRrYSFfwFN
4763,VwYevdeYwOX,722,0.6342375724071223,0.7185196448323863,mIsjQRVzdLWjONoBu,JQQeSMC,irWJlfVBzRf
4764,EHrQuDENKqfzQhINUKB,162,0.33746206917864174,0.8310295281018288,utpJDku,FlJBLnssMpAlFsHKW,MTeADfwiyPwiorNTy
4765,dmEfTdmJxQHqiTJ,200,0.5662043328726432,0.48958974880839345,sucKbwjnnSrYaSY,xeceDzX,mhswAEkoopaeWWqguG
4766,RDqFlXGfHUGeO,939,0.39492911939837705,0.7813281177231043,NQVmfridRrivUchYBv,BfUeKIGJSUGHzHpl,lLcHCPO
4767,YkPxSaQxwRxY,563,0.7505541099513002,0.18101813269057276,bzbabP,dFsKzTHkKDnAq,QIVpLFoEJiSYJmOI
4768,xqqJjKUJpRGGEsPH,339,0.5266547594573561,0.3008051334845623,FaHkSgAQiAcRFNCBeasK,WeKCS,LBCIffwkzoRUhapX
4769,yaSCGjmlbNGsdNIQMiYq,858,0.9806173593921638,0.08834490682273977,LNWTnj,kDoqeCZCjhGOHZKyMPhw,jVDKruW
4770,SMvdderRcT,592,0.9144331976341885,0.7332450554454178,FDdEIY,gEtdEravKghkJebEj,KGfAITNZhVxMDTqQCkV
4771,dGJMzhNVTttjyWGu,404,0.781990956425043,0.6389201743585,MeZLpkeCBu,ChaBSxYQmnN,QiPpYREd
4772,xgsvlBqQMw,622,0.21350449828926654,0.6937997405275212,cxTJEOfSplMCR,jBHYNiH,xhJHsN
4773,qQjvBtcImq,632,0.5670971140878422,0.6655920986171596,umjHtmeOuEuAixSBd,CCVdTePYlyFXezqdh,OQlWAJcWPlmWDHA
4774,RAHVvTexbsZImfoIsZf,780,0.996094668001909,0.5390903266957442,rMgBDEmalocYePMQtes,QZMxBYz,fUOsuHSXPhqKD
4775,tFBbRyjErJESp,584,0.7909618681657233,0.04713445787197312,DceYwIsnuDGGo,WeQqvawZqNS,jqeiLxiwodowxixd
4776,UwmSXnhBTTHumIX,490,0.6964867239356004,0.5520323458845205,nLyOPxj,fHRFLNDA,CMJNEfGqofPmaQFlN
4777,pKTvgHIlrYXbmKL,282,0.2863967717245409,0.611630106976664,qDlyhAHoTwEazbLxEN,crZfmSOE,LHHZoCcfllHUsnl
4778,iaFWKiMAQSUEBTYI,424,0.2520437202525133,0.6936113893633491,PDCPJcnSTLLu,bvtFWAVFaHeiANKEWSc,pBIuGzzveSqDxbq
4779,JeUYoscZZuNJLEWyQDn,862,0.3005876623540831,0.38873130128242694,oqXEbGzyg,ChZkL,HPyUqoUjjyMOuUm
4780,EMGNfEJfwy,408,0.7302358306346025,0.17904621882118843,zLODTWefxhR,xSgUPl,vruBP
4781,JMkrqoNPmHyyGYV,322,0.2631429101575755,0.6844675229911108,YoFOBRPsOAOcHWJFZj,tqtrPuU,kqMWSUjwpqYYcOywZXw
4782,uHBZWlX,686,0.5381851537518854,0.9952653631355302,KDTjkv,hXOaFmLSjVYOZVx,pMhfeyOLa
4783,zMQWVByQHlsbJmdInU,374,0.27060686158849634,0.7115387602949315,YDcKfNOQQpVQMGCWsF,GoaZynyIyXuSt,SRUCOUSMzDlJDT
4784,rNxuZJoWIergQcFvPWH,524,0.6169498329921913,0.8953418528366472,wWHXQbP,XYFmNaEFuOuX,menZUctBW
4785,PHZEQIzTmucKP,408,0.6614267832595428,0.0811141152537802,aJaTXYO,uVaEhqMqgW,ZNNCpBwDRuREj
4786,dCGxdEHj,408,0.3169845344309776,0.0619659807424916,pNHDPiFuwlrMJjqSb,WtWAPIvlLmaNhRLJjrvL,lmqrd
4787,ShBhfCgnUtAxJT,220,0.7745777680543464,0.43043632023806067,uoiHUpYHJl,fcyYkAf,CzjToYdZZfCWij
4788,MwUluSsdivfD,203,0.6447083703506927,0.7670208360942923,xMPRtXjEbpdOsQJXvryn,OPsCVlTuPgy,uQhxnDRgt
4789,fFxunsHyie,115,0.17284548762315832,0.05275405123433685,PjTNtdtYEwGINlaQTy,TjOycjoaiMvOkxMNSv,iTQzjgexPe
4790,kPDBMQEveetnDUskIbK,696,0.13662461228078415,0.24961368531339356,xRyPEffwQAyWhham,EdHnbTrCU,rMAtOsk
4791,IiveNtvbdKBWYsFu,79,0.8071658962916195,0.13704282874172313,uedsQRiz,noSdrglAKAbZ,uzzJgZyoAsNwptBlvU
4792,rOpQWnzYu,99,0.06798281910306869,0.23448809048028896,otFJfIgLFcB,xqbuiMBF,aTTAIkvWWVvNCKYfrOL
4793,lYtSZhtOfNJdXEKEUEm,250,0.35299461055340864,0.45988129445889114,ciJSxaSFoozqeEQu,NWBkCfqXS,gZxKQAkYn
4794,KdpBDbDVcEFS,784,0.8950194104739376,0.7343170763916891,UJBFKmmoSIMv,IakYQD,adObUBQgs
4795,wAgmeACpigjTDfEEyQT,253,0.8630112925132447,0.5714554575433118,MKSmKZWeiTZkdgXeHA,IjhUYweackGudmFkq,mSipBdJxJ
4796,ZDzughvT,762,0.11618102144047238,0.4887254242508038,YLSrSNmrv,SstFQBTRS,DIfAlK
4797,DBoHzQqmHhXFv,368,0.6747055445779262,0.7855888571566065,UppFbAFqIlJJsa,mujDlSuDPU,LldPRiRUJlox
4798,znlofI,270,0.30504933045123017,0.8183946933592382,AFhIQAjcxOUqPlWKBEU,NapgmHSjguBDAasfiM,NugIfy
4799,UjQansy,164,0.46180772413453897,0.4910254773909327,jwMNKpCTShTVCWeOMvJ,KfVdELk,OaQIyorXJZ
4800,egLMgMqGGLnJbYfPs,618,0.2525132359926425,0.4608205599869769,VMUosMKVZXyboBRVL,CgZmwCaZaS,ambOzuQCuspvdFEObUK
4801,RRLprs,651,0.35218038952203545,0.25694958972059356,RKgeVbeHniBACXjo,iMsnMS,JppVroHlYMXdwOqzX
4802,GBHOpWkPTmrroNY,900,0.768063302385323,0.5546705702143322,NceRbqZapfRYazUsJD,NFauNMddTXKOV,MXyNEWufR
4803,ondUcnnMsT,384,0.11560880514855754,0.01084251121994706,ZWMhZKP,XmoQfGilSo,CZwzJGsUZprcrRizf
4804,smpfmacLYGheSezgdy,242,0.3917691457369509,0.06530940483397885,QJSCxFJVRBLaSjpeNdoV,jSkHGKVFK,WspXccXYur
4805,ZfylmbavyLehRtHLmHX,372,0.7872576143306492,0.6174334611278436,SGlNpWi,BPXTFAWFiAVEOwAJvxW,HVjvScjdqljnAGH
4806,EbcwIXNadlgCTb,643,0.003511556176031383,0.7485012232011011,zdUbMmx,inYfosC,xvCaHyJqXRVlKaXcli
4807,YtiDeJVcNfHDtQyhHA,944,0.8826527758578125,0.7695699909524899,ubxCV,jHCDC,QIRdkB
4808,dDBNV,608,0.3337498983902335,0.1963148807598969,NdvcaZ,yQlHOmOZ,jWGucrg
4809,rcUbLiGjHAbTXZPql,170,0.508870266634617,0.930681719591457,RoAJFBUHMCWMNFkT,oFerjQMybVBcZmgO,xzwGTppGJzQQsdrN
4810,sNGtjQUzuXur,521,0.3284074448982508,0.5463916321514037,FDKMMvXWbX,zQaRUoTFixt,BVWdQa
4811,VOxvOFrgJ,703,0.35573430827680463,0.24451099878203164,kTDJoBvz,ErUkYIZSWBieXQ,aZorvdywBQEpJsRzkhp
4812,DevOgCwnP,656,0.05425624074912383,0.8514165394505967,KgXiUKuVh,SAuqYjuvopgMVwdnshBc,xUpilhUKrpS
4813,bTukHHIPOWz,382,0.2917817133229491,0.3792724522655113,kYmYoaEajZuSScOs,jDOrnrYCxRWuKiclqu,mofFsTTBTAcOUHY
4814,viewKljgZuCQf,376,0.4704771829896667,0.6970502197498024,afTSLmvead,relvFqOgfbGP,WlwwovCnUHLtzDKw
4815,snmjIIWWLbTHM,167,0.6840879548410467,0.7383770002685156,TMeGbnykxBbJGTda,VKEzfLZbuGFpHEuRbrn,JmbLzbdLkrmxklD
4816,DyOwVObyBfizrN,826,0.03888431670702863,0.8495481004136917,xPhNPxMw,HTZwtwHg,WboyPsPzjMApdtlcIeAb
4817,HORpInEvxlVZumVegGv,306,0.9284425762846754,0.18821729053006353,nEydrmefsbd,lYyIKdH,WNYemPodcNvHi
4818,gjMbHef,689,0.19539760129937045,0.3751530510400458,hBBNTZntNjJDa,wcqhzSer,uCkUrTnJslljP
4819,OtPjiNnupuIzwHSQLpnY,367,0.9622494895281132,0.37291043032028304,SFSSKLWqcdNqIsybSd,TkrCxAfwAs,meAukpbjHUpSt
4820,GJQOVGFN,661,0.45040124635290646,0.9855806033643332,vphuCVXgKvTzgkSqpfGm,ISGtVLHHMeDGyjsa,pKpwwrOIWzdosx
4821,YDVAIXQpZO,837,0.2290628083554328,0.09146319251982171,KwwHyEmGK,cnwCRq,guACraulip
4822,RClvDEoIhOHwY,59,0.5212533545775739,0.44906685842883054,rtiQcqAX,hYaUvwOabK,wmCqvB
4823,QghdEC,575,0.07354436356166283,0.29552668897128265,eVqGlvXmkWelNxxYcqk,nzpfuEhnWEFdfl,KwNWMzwgCztXqMmsGyN
4824,WiIKxznYZzwwz,26,0.16259776275897164,0.07257805620314361,NZwsNirAdWkbyr,vElrKU,YHGnY
4825,DRRzQbsDmyzJxeQuyU,156,0.8052322009862697,0.740781313079623,gSjCPCWEWdwgkj,hLRjFWXy,qdjqXFfzluFbVrBju
4826,pWXciutKsTuRZTcjqYf,5,0.22410355880828947,0.9712545484759278,IzfxqZTMuIAWclN,EcvPLxbLhWSVThgvIev,DxaDJitXOQmxg
4827,NHlNTFmoMbxy,517,0.7342530089552288,0.22108467119976982,pwhnAXoxqb,PfatuhEtRPcg,PiUJkRPv
4828,JOmNBAvUgnHUCEowuAvU,647,0.008648723966949268,0.8846723517198979,zQbUqFsINl,AajoNyc,TGIifebtvqZKTQRXayuW
4829,afzGCSn,235,0.9197211867975519,0.5826303779369896,vqDskqEVd,FNJIRuZtglSnhFSdX,hFKRrPPeWGYZgXq
4830,AblXVwcSpSRRjgFsc,640,0.10650851314872156,0.3483843875181457,ukXXgimBufaIg,XboOYLKstELb,CmoTICZzYnT
4831,hnVyOtbXfcsVMWLXo,455,0.04809144006131216,0.6376964024814642,CvjhUnediMlSDnZA,jUmcqcPgqRNrYDQsW,hRmgtwKzdqXenbw
4832,ASEpvyBBUbhQIQkF,439,0.7460243209967903,0.10538107524558982,FnrUhwZUoULb,HjXBWlDASwtZKcJKBSm,CDPiwxnb
4833,XEhlZnOufXlHktqKe,240,0.7670313322778287,0.7265827334303797,KHLwVNwwmk,SMXqAjY,gcoNOFfflCybRnsE
4834,rbhuIjGBZMpzADJ,457,0.400594273343177,0.853039601555035,oHlicNquyqhofuIItJup,KrKSyMgJWFcwe,pehoYhFFuHaMbSbmM
4835,QGgJC,70,0.7521534264842119,0.4687772875490548,IshROFlduKFEtFSLF,MYpLfgaxXJJKgMI,iLWpMVzZMUWwdDgcP
4836,pjrmQvndAsYCZAesH,619,0.8465824763303893,0.3178299668864507,tzgfCRZqzpevykEhQPX,TIExpEdFmRAJvsoqP,IEoqUUvEfelLcYmdLAt
4837,oRnfUsErCaqbdHSa,455,0.9349081520400281,0.21349656369828918,bWLuFLYIAnODjrAMFg,tylMjXgR,KKWuj
4838,UUFQPSxVAaudARcq,219,0.060458436140403804,0.9839836813934656,pMhLPEkoGPiJKZzyz,NjRgnIvkTgxcUtV,WwArcdFlmea
4839,ayrwwoTcNTEIUpa,39,0.7391624420459978,0.7799442769588347,sDblvYrYsQIexZNdbL,xjlgfc,xbVnsjVoKFCBBZXwTA
4840,apBjOISiO,420,0.5102653914095651,0.5920705777661543,XoUgemcWxQRzin,XpNNeWaLGNqAY,OYLvgYDCQIhZrmzMBuVG
4841,zvZNrmwOdwdXfl,691,0.8648745195803998,0.7102689895715416,CfmGkPR,jIlCMSvznqTL,whiIyQxizcSWboEypl
4842,WOTliTNNfyI,26,0.7617285900882395,0.7019344439303427,iMjZaKp,mcyjALfXlZPQt,YoMuDsP
4843,DIUVcAqOwipTgVa,968,0.0053982636384452,0.12430007433163326,rxzbSzYxYIJlXxZQJT,itjwVLwrRfBIqyxnM,jDYIudBKr
4844,cOlIyG,625,0.9129687211489392,0.06297276079069614,XqOGFRoc,KDBBUY,ZdWot
4845,DtmUvFcopJ,704,0.5230088302560116,0.026255429884550874,JbFVdNerzWRVUA,lwAKJsMbgludr,IqhVruuRwjyHgl
4846,BgaAzvAaEDNLAgUGzo,53,0.6703686943905673,0.20403065713040125,GfKJmueTqMnhy,sSOrLGBMjS,KZKTIZAxYVLYGUI
4847,TDxHHeOCWzihkcjlhv,148,0.8844121079385105,0.5345194751040216,XxEKx,tZurs,gjFtmeBZGwgKNvGo
4848,uPrkNwty,670,0.5360641559996476,0.47549729259240225,nvsaATVfMGzH,KstIXET,jowGrq
4849,OJbUOuXnDv,308,0.6259420498726923,0.4147630266656652,RZeOWrLDYFLMrGofBHQ,tTblwSwdUs,PfAeVUHaAHD
4850,XQyglDxfwFadDKNbpw,848,0.6317379703555378,0.4983251609869087,jxOgCV,quLQOG,QbKOljLmfD
4851,TmvyCt,413,0.0020393132925791146,0.5114508929879625,Vxzan,dwilrKo,lbKRRXB
4852,WIVpNvHVIWMUZvlZ,270,0.6914966995202478,0.6414497172077046,cDjqoMOqs,ObOuekNxxFzkargzm,XAKaZyRb
4853,KFlTwojhDywevfrbf,369,0.8308187999749655,0.057202562200912244,gGzGJhD,JrsjZcMnkYt,ASoNboUQCEodli
4854,YlLksgsALpBcJ,641,0.2401790677882334,0.8838991949581656,XCZjBmXxmUAPfLbKCflT,pekjIQCOub,IHUkEgwglgkpUrP
4855,Dzvmf,8,0.8795904685939835,0.1898799586877229,OOSJJ,rKjxqoWSndkyBZaADof,ILxekpuJGvXXHlJt
4856,twkDJVX,326,0.06855803190313703,0.28219094551965673,nTzGxDYGR,uvPPtrpwkTvXf,bdRoGoWCeSA
4857,QIlQpgRuLwUFNbfWQyY,682,0.37405150574728085,0.8353554637458037,PNmtDPfYymdEVQFA,wnNbywoZKWxh,aSCdRNoQwUNl
4858,kQbLCPN,431,0.6887377489770216,0.18590945188378039,dJHwFtlvQLrSRZmxq,lkaLmyg,FRAkdrXfmhk
4859,lidTOAQeMRDsukxOL,40,0.34228871817239614,0.9314195221912871,KxehgJqudGcmOE,BrRpNQAmWYykkaFlwDrw,mRjhvnmYdP
4860,MRLhVcvqsUNreR,408,0.698953338994644,0.6427804373040144,NTyLCnnAFlj,hBaJhDLqDHuLFny,rHwIdCCVFVvjeIcXESCl
4861,elgZY,763,0.8256481159052033,0.9342725465098176,gcCFmkAytGFwapgHTE,PgxlDEeShraNqnjkAToD,UbyZiXItvwCcZAj
4862,sZjKqNdfzVw,127,0.053471897738772034,0.9923480623825582,rZlDQXBXgyE,XXACbBFd,sJSdiSSO
4863,ULKDkhExEBh,395,0.5756101026005572,0.6022833810440129,MxPQSNndfJAzirlujWg,HZARnOPc,oMwKnuRgSCpHeRqxpS
4864,XnAat,316,0.8000008497126925,0.9101887152496643,oEpuINkVTvoDT,GuegHwwHFPLNdcRc,aMtOvGlI
4865,lELBcqxUGgeXJHfmLv,670,0.40154374015420746,0.8909758316783573,JUnHWXUjzo,uMSArBmoBQJTCaWEydD,pohcWwgLv
4866,XmRtZ,679,0.44762537784968726,0.3951167692667772,qlnvgm,HIKWawuYyUIZj,qfjiYmPy
4867,KLKKhEMVxjtlCmxyf,372,0.187362577726516,0.742714321733357,CAtaJfz,OpdGYRdhzKexkeNbCrB,tUaFOSLzVehZJ
4868,UpqTXxSYw,700,0.9682496290950413,0.08551413987761369,cVxTRq,tIEEonHaf,mBoltzqrAkUgIPVnS
4869,nRFwRQIJQFMztvG,699,0.846898735485036,0.7109841262931467,lyFpEXSLm,tmVnCjes,uVxKeLzfQslDprqOd
4870,bwmYRQdhETehWCxC,586,0.8925658625647164,0.0403508789132897,IVjHVRIBxE,KFucbnAtJGmdwy,WQFbIMVJIcQLWmiUZX
4871,jNingoQ,703,0.5414401859209373,0.11313203839959285,qecWrfMsRKBR,DHUGgKNzbGnbW,fgrmFZxdab
4872,YBWub,460,0.7194221787339315,0.5674796228532463,ipzEommHbhyWpXeR,dWwMEJRKskZrtVSynC,bVjhyirtLfv
4873,WlMvsxpXyeHHl,943,0.29356575818832187,0.3160867413669527,WnYFFVGKgpVJnjsjsyIz,dMGwUPAxoMaAKTRB,KNjxcKrTSV
4874,nAJlqtQEworTbDLG,855,0.2149701338219303,0.9146974674111671,olhiVvjIfZrWWeFPKR,mQBHY,gSMXWyZyNqLJB
4875,DDckfHmEuSRyLmzYSHuK,305,0.2944584674562635,0.6035156522583803,afPjde,OZbqmjbLKFv,hCwWmYyUMRiH
4876,qBHofiZRwYMSku,190,0.5969865260309104,0.07603106904398726,CvPBAEkzDpvdXQdvx,neVsxLM,PIjpcOa
4877,TUJdcXMphN,290,0.5020888005554663,0.22066671204694688,CihhvvGUEZavvmnBj,xFSwwjUcQajJX,XhCuSN
4878,wdbmcyMIo,671,0.1233658088976115,0.6907058675345326,aEdPMyeLzHKa,QnyPwKOykBTSbqlihxCm,FWqJEaC
4879,KqmQCgevjNidEhLlJp,688,0.19703444985938734,0.48146093996254036,ruaLiW,lnTEUcWwqOCEHqPKPJFE,rLithwcKjsbS
4880,eMwEpirjxryHXs,549,0.023360714553407158,0.7552538401329428,IFbiaUeJx,GtZDkMmeLG,qnfgAzhJrKCEIOTDO
4881,GOfnvPpWwkWGnllsYMcv,544,0.2735251172925055,0.9027717105041264,NGyVRefnTdRBZLRfgU,dvOFxgIvuDedoEStfOj,UdBeNCSUVAJsfNCxpsbH
4882,WFrrfidsfzyedDDQyiXy,419,0.9153594494016856,0.6978038798221957,mNUhijq,qAWNlpGFE,BtOKg
4883,NkSfWSPruJwG,564,0.9484020219854876,0.39328276378604676,GMFrytwQfdYbWLDWO,MaIHGDdjOeWYpnWXawYQ,gFfYWPUaCjKeytZ
4884,NjyYKurXG,958,0.32869532836338744,0.4079831224548539,umAZRlHjKxEoUyHdaT,xrWJtooez,jYUPADOEIFNEE
4885,hZKWvyI,545,0.30574119570932223,0.7776393596394955,AtquWXiSTnL,YxkMrEBHkKsPo,POGDiAb
4886,uiePyZQvmefkivpgXs,485,0.7798202772391183,0.8991953084105204,nTVlFgyoEwpVlFHCa,VnrzRz,hFsbjWbcVMLOzPVqn
4887,WyLbS,426,0.0585413353222527,0.8545205239086064,xSfCyTjhL,gNKfPqqhtzLYVh,ipvuFVBp
4888,mtckKSpIawbbExd,213,0.8176479925842863,0.7217226421494071,MziBbQFVMYzfu,FMRUThC,xvZuWPLNCYCzvOW
4889,aXDJaxXTMNmR,862,0.1286878219686547,0.9518298477373875,rwTdeUqSV,sKDMhfMXmeDRycUz,lbtPogOx
4890,iBPwWFoyhLKOj,424,0.11008763741914107,0.6171223328287523,tJUgNWSfk,vBCsJiIOEHIoVPUXV,HfpMOJSSTz
4891,olPbnOMvZHxnNCDU,802,0.3582168035236485,0.7235505679923945,UXXfLXUjnmDuFuQjmd,gbJCTSwpkeJgfA,cSjfEmz
4892,bfSEmAup,812,0.8426906887052308,0.9632813082076218,mnQTfdmlEizj,xUlldAEsXYYmq,mOCDkCSPshUHpyhTrwn
4893,eQOkuKOlmFMbreFlefCa,758,0.4578245383700692,0.43313811759304777,TuGaKcZxvTS,pBxhCNbC,TrkIxcWCtjmoApgYZOlI
4894,ZvZDdgkdQ,622,0.06919098691935466,0.752258919236119,DlZHUqsxOhIUk,tqodeRuihPJlIPF,OViRuXivKcCAsWA
4895,GEzKcmgTk,366,0.9132342347714144,0.8788151915572223,cjBqTKvmeNvZw,mifrmYfMzuLN,ZCOihuNgDhHoOiBum
4896,RuLoAjEUujym,518,0.6371486511001423,0.19622208501367744,hhCPwxQGEGn,qkLBQSgSCYGYDMP,BZTwfE
